artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,mood_cluster
Claude Debussy,4mpnYfa4aW0rAo4qFPddgo,"Debussy: Arabesques, L. 74: No. 1",0.991,0.276,205200,0.0821,0.924,4,0.11,-23.464,1,0.0373,131.59799999999998,1,0.158,51,2
Morongo,5UjkShFEMrLqwajnpkzrL6,Incan,0.983,0.16,235747,0.0959,0.966,9,0.107,-22.893,0,0.0368,104.72,4,0.0458,51,2
Milo Heart,7fqVkGIea2Kb58i2Oajz3Z,Exit,0.6759999999999999,0.165,214946,0.0841,0.812,2,0.341,-19.562,1,0.0453,90.434,4,0.0375,51,2
RIOPY,0nFiXjQUmqZJnskf6nKi70,I Love You,0.941,0.366,263583,0.349,0.927,8,0.145,-16.637999999999998,0,0.0561,91.813,4,0.0784,51,2
Nicholas Britell,2IvnDjlgH8yy70Nz99UdcJ,Agape,0.884,0.153,175753,0.162,0.943,10,0.111,-19.61,1,0.0429,68.734,3,0.0584,51,2
Primer Dia,2oTHi6iIwwZ4zIkgzSvO6Z,Levitate,0.897,0.212,150857,0.254,0.8370000000000001,9,0.111,-20.003,0,0.0487,140.89700000000002,4,0.0398,51,2
Hans Zimmer,4y421RezHvSOQoC0gH7o34,The Dark Knight Orchestra Suite - Live,0.61,0.3389999999999999,367480,0.292,0.8390000000000001,10,0.0948,-17.175,1,0.0324,95.959,4,0.0747,51,2
Vorssenn,1KKFrrCMfrLpuqtw9TxOya,Binaural Alpha Sinus 142 Hz - 152 Hz,0.795,0.262,195205,0.133,0.711,0,0.109,-20.637,1,0.0483,141.863,5,0.035,51,2
Alan Silvestri,55nTWxTugqCJR1MrtEmkNF,Even for You,0.7340000000000001,0.17,136373,0.181,0.904,9,0.0969,-15.291,0,0.0443,123.616,4,0.036,51,2
Frédéric Chopin,6qRZN5SZU5dby03EoayvEy,"Ballade in F Minor, Op. 52, No.4",0.99,0.231,619347,0.0718,0.898,5,0.0687,-24.901,0,0.0468,67.15,4,0.0385,51,2
Alan Silvestri,4tU1GfEahdy2NKGviJJuM4,Porch,0.912,0.127,58933,0.0355,0.594,7,0.119,-28.803,0,0.0447,65.65899999999999,3,0.0834,51,2
JFilt,4Y5RSklTEvt3dJTdePISu8,Aura,0.0774,0.0,102536,0.56,0.963,11,0.589,-9.866,1,0.0,0.0,0,0.0,51,2
Marshall McDonald,3ADcZAP8iMKpOaX4XQbSQH,Miracles,0.961,0.0995,373933,0.362,0.909,6,0.161,-10.872,0,0.039,74.07300000000001,4,0.0378,51,2
Muse,1TIVeF4bivHZNKYO3A8bT3,The Dark Side (Alternate Reality Version Instrumental),0.942,0.153,173040,0.405,0.8640000000000001,0,0.105,-12.262,0,0.0361,93.338,4,0.0596,51,2
Tokyo Atmospheres,3jICrYj9jYlK0O99IL1KY3,Tokyo Sunrise,0.772,0.163,214618,0.0813,0.901,1,0.109,-26.05,1,0.0334,130.326,4,0.0354,51,2
John Paesano,3kIdjWDaZ9gs4v2iirkJie,Spider-Man,0.7609999999999999,0.103,206853,0.131,0.941,7,0.0693,-18.834,0,0.0384,82.47399999999999,1,0.0389,51,2
fantompower,34H7uClADHuEd3FSCa4uWj,tranquil wave,0.918,0.531,147692,0.104,0.931,8,0.109,-22.271,1,0.0371,77.98899999999999,4,0.192,51,2
for KING & COUNTRY,56SbusgDjLMuvaJzaUgi59,Introit,0.555,0.203,50000,0.115,0.7759999999999999,8,0.0864,-23.979,1,0.0521,123.141,4,0.0386,51,2
Max Richter,37xq4ONkOsboVdMMkYhdOm,Horizon Variations,0.993,0.293,112613,0.0179,0.927,3,0.104,-25.089,1,0.0382,68.994,1,0.109,50,2
Ludwig Goransson,0w7yUSxpQV3a3HqlprOQUs,Killmonger,0.512,0.3279999999999999,175363,0.157,0.94,2,0.118,-17.712,0,0.0339,94.814,4,0.0332,50,2
Voyager,1OyKfxi30hlGl7O2uF6kMQ,Embrace,0.962,0.134,210302,0.0122,0.8220000000000001,7,0.0989,-20.862,1,0.0368,75.717,3,0.0403,50,2
Satkirin Mantra,1YwWv6HCCdojIzr9lcrJX4,A Sense of Amarillo,0.996,0.0856,196855,0.027,0.929,7,0.2289999999999999,-29.771,0,0.0525,71.87899999999999,4,0.0633,50,2
Emanuele Jo,6G3eaDZul5XpdgVw2IEORq,Open up for Me,0.2289999999999999,0.346,31000,0.136,0.612,10,0.0763,-10.996,0,0.0412,69.426,4,0.0976,50,2
Emanuele Jo,0qdCpVxN9VWAvZ6ggJYBHQ,Cosmic,0.996,0.27,31000,0.0824,0.579,0,0.115,-25.127,1,0.0546,139.298,4,0.04,50,2
Smyang Piano,2V1aBVAXcY4jqQRBRxi2kQ,Spring Day,0.974,0.384,286407,0.132,0.938,3,0.0957,-18.34,1,0.0456,115.968,4,0.0394,50,2
Benny Bernstein,3O1s1VQnhlpdtgGXnpbp0t,Back to Bodh Gaya,0.994,0.162,171913,0.1009999999999999,0.982,8,0.104,-23.371,0,0.0381,137.904,5,0.0397,50,2
Voyager,3RgJFCRiCjyh6CKdo9B38T,Stargazer,0.573,0.409,160417,0.0524,0.905,0,0.109,-21.12,1,0.0398,120.338,4,0.0628,50,2
Luke Howard,5TtM1IoaHk51lLEaIOagSz,"In Metaphor, Solace",0.991,0.285,153409,0.142,0.929,10,0.109,-22.301,0,0.046,115.612,4,0.155,50,2
César Franck,3Xb1RZj2KP4rADqKf2CWGw,"Franck / Arr. Kenner: Mass in A Major, Op. 12, FWV 61: V. Panis Angelicus",0.979,0.19,262367,0.0399,0.504,7,0.0912,-26.843000000000004,1,0.0461,83.33,4,0.102,50,2
Fabrizio Paterlini,0IV89oH9zkyWyi36fQPNOf,"All My Joy, All My Pain",0.992,0.366,172173,0.037,0.914,8,0.118,-24.291,1,0.0385,63.13399999999999,4,0.165,50,2
Binaural Beats Sleep,0oePabQBjtOEA6nXHvss49,Alpha Waves Sounds For Sleep,0.967,0.18,112800,0.0234,0.937,5,0.085,-29.484,1,0.0485,141.21200000000002,3,0.0703,50,2
Baby Shusher,2GgXFmlfM7MUlTJZa9YtLH,Womb Sounds for Babies,0.136,0.211,63880,0.311,0.368,5,0.1119999999999999,-30.313,0,0.2019999999999999,73.567,4,0.0708,50,2
Voyager,21HfRIMkb0WBL894ija4R5,Interstellar,0.949,0.147,174167,0.111,0.973,7,0.1119999999999999,-20.203,0,0.0345,70.232,4,0.0373,50,2
Masego,6rQdSzIFkrSPalwtfCrdjp,Silk...,0.988,0.324,73027,0.0678,0.8909999999999999,9,0.103,-22.699,0,0.0426,86.271,4,0.282,50,2
Terekke,61nIFWvt5C2xpmy3B66YNN,Wav1,0.993,0.118,262359,0.1119999999999999,0.902,1,0.1009999999999999,-25.741,0,0.0488,77.122,3,0.161,50,2
Johann Sebastian Bach,6CUwWcawWjim6VGhb0kKAw,"Bach, JS: Concerto for 2 Pianos in C Minor, BWV 1060: II. Adagio",0.994,0.252,306400,0.0282,0.95,0,0.235,-35.083,0,0.0432,179.196,4,0.395,50,2
Alan Silvestri,6YSQDa7eZQxCjd4psStP9m,Travel Delays - Extended,0.591,0.118,284986,0.0913,0.8059999999999999,2,0.0964,-18.176,1,0.0415,83.055,4,0.0352,49,2
Jonny Greenwood,5s1mZcxqYhgmlvDxg4IGwt,Alma,0.8190000000000001,0.183,247213,0.145,0.825,0,0.1369999999999999,-16.939,1,0.0385,99.305,4,0.0378,49,2
Brique a Braq,1GGzlbruKqUVMvVoMHwkaW,Le 16 mars,0.984,0.221,138291,0.0211,0.957,0,0.103,-25.766,1,0.039,170.83700000000002,4,0.0371,49,2
Smyang Piano,1pmAi6AbneN6E3wbEHg0Qy,Intro: Serendipity,0.994,0.539,177267,0.0424,0.94,8,0.115,-26.804,1,0.0492,60.011,4,0.138,49,2
Hugh Lawrence,15lnxAZMdRVzk7CIFDq0B8,Solar Awakening,0.994,0.182,176087,0.0149,0.963,4,0.0965,-31.658,1,0.0545,138.989,3,0.259,49,2
Inner Voice,5Fn1TMTHClHO7bvWBXqerb,Embrace Your Soul,0.833,0.412,281496,0.198,0.892,6,0.108,-16.131,0,0.0278,81.98200000000001,4,0.0751,49,2
Granular,2ZUSMbv6oiNLdcSg0RpQsz,One Start Trip,0.865,0.0,180000,2.03e-05,0.65,1,0.944,-23.712,1,0.0,0.0,0,0.0,49,2
Satkirin Mantra,70BCYF9D6SnvSwVcYhpIaS,Don't disappear,0.988,0.192,124144,0.0096,0.931,7,0.11,-33.485,1,0.0474,70.792,5,0.177,49,2
Leonard Cohen,7q2DehTTvivpurQfe41iCy,Hallelujah (Arr. Cello & Strings),0.977,0.159,206520,0.0321,0.696,9,0.0963,-22.421,0,0.0565,180.407,3,0.142,49,2
N.Y. Atmosphere,0uDSrKJQSzdaYFDkh502yE,Times Square 6 AM,0.969,0.0773,250417,0.0195,0.942,4,0.0904,-32.662,1,0.0404,80.88600000000001,3,0.0545,49,2
Bela Nemeth,6QIiVSH7jbkZWfdGgladgB,Harbour,0.996,0.476,134235,0.0031,0.953,0,0.0933,-27.6,1,0.0476,72.903,5,0.345,49,2
Ocean Sounds,52J19OOcEys8wqwUtNFrGs,Waves to Fall Asleep To,0.424,0.109,79414,0.645,0.627,0,0.377,-34.895,0,0.251,70.992,1,0.0191,49,2
Hans Zimmer,3XFi3GHAUV4cqhvOrMvayj,King Arthur Orchestra Suite - Live,0.537,0.2189999999999999,229320,0.415,0.951,2,0.0753,-11.588,0,0.0335,81.93700000000001,4,0.11,49,2
US Watchdog,6DkL2c89UIgoYbeEzzkuZU,Dule Printing,0.188,0.556,166128,0.0642,0.863,2,0.0789,-21.675,0,0.0823,76.623,4,0.179,49,2
Eagles & Butterflies,5aK6dgeUUB12XBgOryteAa,The Last Dance - Synthapella,0.7959999999999999,0.228,161951,0.2769999999999999,0.972,6,0.539,-12.458,1,0.0286,97.558,3,0.0343,49,2
Ólafur Arnalds,1MjgqS0UuDJc0nfwVLKSXy,brot,0.961,0.11,174400,0.127,0.967,2,0.28,-21.969,1,0.0537,176.533,3,0.0373,49,2
Ólafur Arnalds,7b44iVYyWxXXhxtfIU3NTW,ypsilon,0.988,0.36,235534,0.158,0.927,6,0.104,-24.235,0,0.0359,133.346,4,0.04,49,2
Frédéric Chopin,4y8mPX3eFVGR929eMzIA43,"Ballade in F Major, Op. 38, No.2",0.988,0.271,418013,0.0854,0.893,5,0.0741,-22.739,1,0.0383,69.86,4,0.0367,49,2
Billie Eilish,2Fxmhks0bxGSBdJ92vM42m,bad guy,0.308,0.708,194088,0.418,0.093,0,0.1,-10.998,1,0.368,131.92600000000002,4,0.578,98,3
Ariana Grande,14msK75pk3pA33pzPVNtBF,7 rings,0.578,0.725,178640,0.321,0.0,1,0.0884,-10.744000000000002,0,0.3229999999999999,70.142,4,0.319,96,3
J. Cole,2JvzF1RMd7lE3KmFlsyZD8,MIDDLE CHILD,0.149,0.8370000000000001,213594,0.364,0.0,8,0.271,-11.713,1,0.276,123.984,4,0.4629999999999999,95,3
A Boogie Wit da Hoodie,1wJRveJZLSb1rjhnUHQiv6,Swervin (feat. 6ix9ine),0.0485,0.892,188387,0.53,0.0,6,0.107,-7.644,0,0.239,92.997,4,0.4029999999999999,94,3
Billie Eilish,4SSnFejRGlZikf02HLewEF,bury a friend,0.752,0.888,193143,0.395,0.14,8,0.106,-14.645,1,0.324,120.058,4,0.162,93,3
benny blanco,1WSGTYKLEpKfNQYYW5Oymt,"I Can’t Get Enough (benny blanco, Selena Gomez, J Balvin, Tainy)",0.4039999999999999,0.541,158027,0.4679999999999999,3.65e-06,10,0.358,-4.039,0,0.362,95.266,4,0.69,93,3
Paulo Londra,6FyRXC8tJUh863JCkyWqtk,Adan y Eva,0.3229999999999999,0.767,258639,0.7090000000000001,0.0,1,0.0676,-4.47,1,0.336,171.993,4,0.72,93,3
Billie Eilish,3Fj47GNK2kUF0uaEDgXLaD,wish you were gay,0.389,0.85,221543,0.353,6.68e-06,7,0.8,-10.267,1,0.3339999999999999,118.071,4,0.3289999999999999,92,3
Billie Eilish,6IRdLKIyS4p7XNiP8r6rsx,all the good girls go to hell,0.316,0.741,168840,0.447,0.121,8,0.187,-9.015,0,0.3879999999999999,184.98,4,0.551,91,3
Lil Baby,78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),0.103,0.8959999999999999,145543,0.6709999999999999,0.0,1,0.552,-6.977,0,0.289,112.502,4,0.358,91,3
Blueface,3oh6SCCeLuXhFpEyepla6G,Thotiana,0.18,0.906,129264,0.382,0.0,10,0.113,-12.89,0,0.2689999999999999,104.025,4,0.391,91,3
Billie Eilish,3Tc57t9l2O8FwQZtQOvPXK,my strange addiction,0.387,0.938,179889,0.311,0.000126,1,0.104,-11.206,0,0.376,100.014,4,0.557,90,3
benny blanco,0d2iYfpKoM0QCKvcLCkBao,Eastside (with Halsey & Khalid),0.555,0.56,173800,0.68,0.0,6,0.1159999999999999,-7.648,0,0.321,89.391,4,0.319,90,3
Ariana Grande,6tsOcBnaKgzK22yEiqRh8P,MONOPOLY (with Victoria Monét),0.7040000000000001,0.892,158587,0.507,3.14e-05,0,0.109,-8.282,1,0.3779999999999999,143.96,4,0.695,89,3
Cardi B,2GGMabyHXnJmjY6CXhhB2e,Money,0.00534,0.95,183527,0.59,0.0,8,0.11,-6.507999999999999,0,0.29,130.003,4,0.2189999999999999,88,3
Ski Mask The Slump God,1ThmUihH9dF8EV08ku5AXN,Faucet Failure,0.111,0.935,145627,0.552,0.0,10,0.0952,-9.373,0,0.335,99.993,4,0.615,88,3
Myke Towers,5KbBGUpIZd6gVFUU8tqYiQ,Si Se Da,0.374,0.83,237013,0.71,0.0,11,0.0877,-5.523,0,0.326,93.977,4,0.703,87,3
Ariana Grande,4uTvPEr01pjTbZgl7jcKBD,NASA,0.451,0.747,182000,0.4579999999999999,0.0,6,0.252,-6.891,1,0.303,75.029,4,0.47,87,3
Juice WRLD,5wujBwqG7INdStqGd4tRMX,Armed And Dangerous,0.186,0.736,169999,0.67,0.0,10,0.114,-6.702000000000001,1,0.311,130.032,4,0.845,87,3
Ariana Grande,3wFLWP0FcIqHK1wb1CPthQ,fake smile,0.3289999999999999,0.45,208880,0.619,0.0,9,0.319,-7.412000000000001,1,0.372,83.3,4,0.427,86,3
Nipsey Hussle,6ya8ejoKgw906Y8LWclqrp,Racks In The Middle (feat. Roddy Ricch and Hit-Boy),0.0825,0.6709999999999999,233278,0.833,0.0,5,0.0726,-5.152,0,0.395,79.351,4,0.7020000000000001,86,3
Cauty,7kuRvjpeUcn6qNV9IBXC2C,Ta To Gucci (Remix),0.3829999999999999,0.73,304859,0.648,0.000112,1,0.103,-6.405,0,0.3779999999999999,187.991,4,0.675,86,3
BlocBoy JB,4qKcDkK6siZ7Jp1Jb4m0aL,Look Alive (feat. Drake),0.00104,0.922,181263,0.581,5.86e-05,10,0.105,-7.495,1,0.27,140.02200000000002,4,0.595,86,3
Lil Baby,577YBGuskWkVDCxZrLRB4v,Pure Cocaine,0.0012699999999999,0.964,154024,0.487,6.57e-06,10,0.115,-6.071000000000001,0,0.421,127.05,4,0.107,86,3
Offset,7pMRoGLEJuFM2wl5pt0R99,Legacy (feat. Travis Scott & 21 Savage),0.178,0.8440000000000001,244941,0.513,0.0,1,0.0845,-8.769,1,0.335,128.085,4,0.344,85,3
Bad Bunny,6it15CsDlkqB7N4lF0C1qM,Caro,0.627,0.6509999999999999,229456,0.575,0.000202,0,0.0961,-7.739,1,0.299,160.007,4,0.248,85,3
Lil Baby,6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,0.035,0.964,142273,0.346,0.0,5,0.108,-9.309,0,0.53,119.958,4,0.562,85,3
Kanye West,4S8d14HvHb70ImctNgVzQQ,I Love It (& Lil Pump),0.0114,0.901,127947,0.522,0.0,2,0.259,-8.304,1,0.33,104.053,4,0.3289999999999999,85,3
Eminem,60SdxE8apGAxMiRrpbmLY0,Lucky You (feat. Joyner Lucas),0.0627,0.8759999999999999,244679,0.7859999999999999,0.0,10,0.127,-4.884,0,0.306,153.06799999999998,4,0.575,85,3
6ix9ine,4QIyEq7TcTdAcxjI2AFlAK,"FEFE (feat. Nicki Minaj, Murda Beatz)",0.088,0.931,179405,0.387,0.0,1,0.136,-9.127,1,0.412,125.978,4,0.376,85,3
Juice WRLD,4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,0.0769,0.6709999999999999,165820,0.529,0.000335,0,0.0856,-7.226,1,0.307,161.989,4,0.203,85,3
Shawn Mendes,79esEXlqqmq0GPz0xQSZTV,Lost In Japan,0.255,0.713,201200,0.738,0.0,10,0.106,-6.784,1,0.374,105.027,4,0.425,85,3
Future,5274I4mUMnYczyeXkGDWZN,Fine China,0.0484,0.6559999999999999,141587,0.542,0.0,7,0.126,-7.358,1,0.3229999999999999,166.111,4,0.551,84,3
Ski Mask The Slump God,74lnM5V6ecvoTPV0fvptx9,Nuketown (feat. Juice WRLD),0.113,0.8079999999999999,166400,0.617,0.0,10,0.7340000000000001,-9.32,0,0.442,149.96200000000002,4,0.632,84,3
5 Seconds of Summer,55S2PQgSMYAhgoTCcGCDfw,Youngblood,0.0169,0.596,203418,0.8540000000000001,0.0,7,0.124,-5.114,0,0.4629999999999999,120.274,4,0.152,84,3
DJ Khaled,5WvAo7DNuPRmk4APhdPzi8,No Brainer,0.0733,0.552,260000,0.76,0.0,0,0.0865,-4.706,1,0.342,135.702,5,0.639,84,3
MC Kevin o Chris,7FiIQXpIeLo3ITfGGpb8PB,Vamos pra Gaiola,0.917,0.872,161600,0.971,0.00143,6,0.121,-5.5760000000000005,1,0.281,149.987,4,0.521,83,3
Polo G,5AjINjwKyRvQJhSe2zpPHi,Pop Out (feat. Lil TJay),0.121,0.861,166640,0.621,0.0,1,0.0689,-7.106,1,0.362,83.976,4,0.254,83,3
ScHoolboy Q,4dTiQezDWmEOWcdCbWVWMp,Numb Numb Juice,0.00122,0.8859999999999999,114973,0.47,3.3600000000000004e-05,6,0.121,-7.756,0,0.4579999999999999,156.997,4,0.184,83,3
Tom Walker,2n48BjaFSczfeIG3HaIaPv,Just You and I,0.456,0.5670000000000001,174983,0.696,0.0,9,0.113,-5.416,1,0.301,92.061,4,0.544,83,3
Maluma,62o8KoI44JfN7aYxgTnPvh,Mala Mía,0.31,0.7490000000000001,183753,0.752,0.0,6,0.2319999999999999,-4.883,1,0.345,180.049,4,0.901,83,3
Metro Boomin,0AluA5RNsa4Cx6XRhf2hWZ,10 Freaky Girls (with 21 Savage),0.588,0.81,208293,0.353,0.0,6,0.102,-9.931,0,0.31,88.031,4,0.0727,83,3
Danny Ocean,4DbhxwlkhTbCTqlZptxmI6,Swing,0.4579999999999999,0.7290000000000001,155058,0.616,0.0,8,0.0819999999999999,-6.422000000000001,1,0.249,106.486,4,0.532,82,3
Blueface,67fNrBUMc7iWMofdCaoJV9,Bleed It,0.221,0.845,145520,0.76,0.0,1,0.107,-6.007000000000001,0,0.357,101.865,4,0.5579999999999999,82,3
NLE Choppa,4dAMdQ6g4kGmnc1MDHsg77,Shotta Flow,0.0786,0.888,160013,0.43,1.58e-06,9,0.132,-6.728,1,0.588,120.088,4,0.45,82,3
Lil Baby,5nzhL67GpF9szXWg5y509A,Close Friends (Lil Baby & Gunna),0.044,0.665,203881,0.585,0.0,10,0.0789,-5.077,0,0.366,158.953,4,0.6579999999999999,82,3
Eminem,1jo3TwNGCXfNdB5uba3ZVv,Killshot,0.0989,0.892,253580,0.6509999999999999,0.0,0,0.371,-8.645,0,0.3779999999999999,105.814,4,0.599,82,3
Rich The Kid,79OEIr4J4FHV0O3KrhaXRb,Splashin,0.00195,0.942,177806,0.3829999999999999,0.0,10,0.0922,-8.099,1,0.565,100.021,4,0.38,82,3
Dave,3z4CGd63tpUn9a6oQSG0CI,Location (feat. Burna Boy),0.271,0.812,241293,0.496,0.0,9,0.0955,-5.968999999999999,0,0.297,109.979,4,0.55,81,3
Khalid,5A1w94uzc1kO1Zhe8WWxC3,Right Back,0.0649,0.789,215227,0.427,3.6200000000000006e-05,5,0.171,-9.918,0,0.308,97.032,4,0.605,81,3
Post Malone,6IaieqiCVvsNvEt6Y7yOFa,Ball For Me (feat. Nicki Minaj),0.493,0.792,206267,0.56,0.0,9,0.0849,-4.125,1,0.225,134.04399999999998,4,0.505,81,3
Kiana Ledé,47cQCF21TczFSmGfpd7c07,EX,0.231,0.763,222387,0.537,0.0,9,0.109,-7.018,0,0.246,73.51,4,0.426,81,3
Lil Uzi Vert,0Fpen1PTuEnCmOJtUU9Iud,New Patek,0.0367,0.85,343099,0.785,0.0,8,0.155,-4.963,0,0.345,145.063,4,0.718,81,3
Famous Dex,5PTG6rrL6EPFD9E2QMI2pl,JAPAN,0.121,0.733,142000,0.6779999999999999,0.0,6,0.344,-7.771,1,0.4379999999999999,175.985,4,0.841,81,3
6LACK,4at3d5QWnlibMVN75ECDrp,Pretty Little Fears (feat. J. Cole),0.711,0.611,240342,0.466,0.000264,9,0.0847,-11.361,1,0.372,192.08,4,0.223,81,3
Marc Anthony,2wRkBumdItthjYP9XknImg,Está Rico,0.266,0.8170000000000001,215151,0.74,0.0,11,0.0992,-4.566,0,0.283,130.04,4,0.674,81,3
Khalid,29uWfSrklmIxzRIqFFK9jj,Self,0.44,0.618,229960,0.693,0.759,1,0.1009999999999999,-7.888999999999999,0,0.3329999999999999,143.98,4,0.439,80,3
Eminem,2jt2WxXMCD4zjACthkJQVE,The Ringer,0.0311,0.939,337941,0.551,0.0,1,0.192,-9.126,1,0.291,118.552,4,0.42,80,3
Bad Bunny,4vCAzANUWDE24URV6wQ4ra,Otra Noche en Miami,0.1969999999999999,0.514,233128,0.6459999999999999,2.3e-05,1,0.0958,-8.833,1,0.275,88.661,4,0.297,80,3
Yo Gotti,6PRh0ilIMEP1xlUHqalnkD,Put a Date On It (feat. Lil Baby),0.0123,0.835,195257,0.659,0.0,4,0.372,-5.696000000000001,1,0.31,129.93,4,0.579,79,3
Dave,3rqmxZNh2BRgJ3BiCPFTSG,Disaster (feat. J Hus),0.619,0.727,240160,0.7609999999999999,0.0,0,0.077,-5.686,0,0.436,91.108,4,0.706,79,3
Rich The Kid,4bi9YrkOvmg4Eb7h00AW2c,Fall Threw (feat. Young Thug & Gunna),0.0219,0.8640000000000001,189831,0.652,0.0,8,0.2239999999999999,-6.815,0,0.462,75.988,4,0.6920000000000001,79,3
G-Eazy,2O8gSQ9z52tZSLJnuzjkcG,West Coast,0.0729,0.843,139610,0.8059999999999999,0.0,6,0.758,-5.156000000000001,1,0.367,97.858,4,0.821,79,3
Gunna,1q9jq5X5vwmewjOa2mHtQ1,Same Yung Nigga (feat. Playboi Carti),0.183,0.852,180935,0.568,0.0,1,0.0993,-9.202,0,0.344,81.52600000000001,4,0.504,79,3
Offset,32iPykTXUNZ9oGyACGUybq,How Did I Get Here (feat. J. Cole),0.507,0.883,276794,0.544,1.6e-06,2,0.08,-7.92,1,0.233,129.993,4,0.114,79,3
Lil Yachty,5R2rsbwCDXORX2tLfprRmM,Yacht Club (feat. Juice WRLD),0.317,0.721,166343,0.508,0.0,7,0.153,-7.496,1,0.3939999999999999,159.911,4,0.457,79,3
Drake,3qN5qMTKyEEmiTZD38BNTT,I'm Upset,0.2789999999999999,0.899,214467,0.586,0.0,11,0.0836,-7.866,0,0.344,150.001,4,0.492,79,3
Shoreline Mafia,1n8wr8tRHs5jmBxNWXedcn,"Bands (feat. Ohgeesy, Fenix Flexin & Master Kato)",0.371,0.9,174336,0.385,0.0,1,0.142,-12.189,0,0.435,99.964,4,0.488,79,3
J. Cole,6tZ3b7ik1QDXFAZlXib0YZ,Kevin’s Heart,0.482,0.8290000000000001,200310,0.527,0.0,6,0.631,-6.644,0,0.367,116.078,4,0.473,79,3
Ella Mai,2GlATHCDbLW7xq5BE0Bz5g,Shot Clock,0.654,0.512,201609,0.512,0.0,4,0.148,-6.007999999999999,0,0.285,95.11,1,0.434,79,3
Nipsey Hussle,3R9j8urSPiBbapNbyuSYkE,Grinding All My Life,0.0491,0.6,175040,0.716,0.0,3,0.109,-5.553999999999999,0,0.384,180.165,4,0.246,79,3
Nipsey Hussle,6fIjnWrv46njJHLDAY2JdC,Dedication (feat. Kendrick Lamar),0.431,0.512,245813,0.7340000000000001,0.0,8,0.226,-5.448,0,0.4379999999999999,93.995,4,0.168,79,3
Paloma Mami,42ArfZUgGo3k5btIHp08it,Not Steady,0.207,0.8759999999999999,190784,0.444,0.0008269999999999,8,0.105,-10.904000000000002,0,0.303,92.011,4,0.3389999999999999,79,3
Sech,5O3cRP4ZHC9vvVIHtET1f0,Qué Más Pues,0.065,0.563,203667,0.565,0.000169,8,0.0855,-5.513999999999999,0,0.376,169.84099999999998,4,0.818,78,3
YBN Cordae,6fIMvZ2JA9kuQG8IuDgWMM,Have Mercy,0.0309,0.772,189400,0.385,0.0,0,0.647,-8.037,0,0.324,137.96200000000002,4,0.362,78,3
DaBaby,2gwkD6igEhQbDQegRCcdoB,Suge,0.0608,0.8759999999999999,163320,0.662,0.0,2,0.127,-6.482,0,0.426,75.445,4,0.8440000000000001,78,3
G-Eazy,4EnEGf9JzAJhF1XNY9DJcD,"West Coast (feat. Blueface, ALLBLACK & YG)",0.0738,0.882,256967,0.775,0.0,10,0.701,-4.986000000000001,1,0.3339999999999999,98.023,4,0.805,78,3
Manuel Turizo,3RD0PGolM0mETGHaprwgMn,Culpables,0.94,0.573,233930,0.31,5.65e-06,3,0.198,-11.134,1,0.296,177.601,4,0.764,78,3
Metro Boomin,2Grb4G6t9VIqo6moKUloom,Don't Come Out The House (with 21 Savage),0.0066099999999999,0.87,168347,0.35,0.000483,1,0.108,-6.082000000000001,1,0.2769999999999999,74.96300000000001,4,0.175,78,3
21 Savage,0hPLZrnDgtKxrym1BHjDhd,can't leave without it,0.111,0.872,205352,0.591,0.0,6,0.144,-6.952000000000001,0,0.359,131.982,4,0.696,78,3
Tory Lanez,6j97zG4DDrh3oUa6rZbFOs,FeRRis WhEEL (feat. Trippie Redd),0.0835,0.807,151649,0.602,0.0,11,0.151,-5.005,1,0.2739999999999999,95.031,4,0.252,78,3
Pardison Fontaine,0PpfPNtQOOvbMNVJijTQj0,Backin' It Up (feat. Cardi B),0.0886,0.7959999999999999,190466,0.68,0.0,10,0.268,-4.853,0,0.353,164.93200000000002,4,0.565,78,3
Ski Mask The Slump God,2gQYziDV5cSTRSqr6akzi5,Take A Step Back,0.109,0.802,210387,0.59,0.0,6,0.429,-8.81,1,0.273,117.007,4,0.747,78,3
Jay Rock,51rXHuKN8Loc4sUlKPODgH,"King's Dead (with Kendrick Lamar, Future & James Blake)",0.000874,0.563,229670,0.7170000000000001,0.0,1,0.183,-5.186,1,0.337,82.064,4,0.427,78,3
Eminem,58QhkbaAkLFnn7JwAnAato,Fall,0.2269999999999999,0.83,262494,0.546,0.0,1,0.1119999999999999,-5.716,1,0.295,182.973,4,0.535,78,3
Kanye West,3U21A07gAloCc4P7J8rxcn,All Mine,0.123,0.925,145507,0.31,0.0,11,0.0931,-6.531000000000001,0,0.291,121.927,4,0.291,78,3
Quavo,1rlIrbWboTRGeKfHhgbJRZ,FLIP THE SWITCH (feat. Drake),0.129,0.853,156195,0.637,0.0,3,0.267,-5.924,0,0.331,86.04799999999999,4,0.496,78,3
Joji,39oeKRgsLeynDIbWuXyA47,CAN'T GET OVER YOU (feat. Clams Casino),0.684,0.9,107077,0.316,0.0771,9,0.0853,-8.797,1,0.332,129.914,4,0.8440000000000001,78,3
Liam Payne,0Y4hwUppbGc8aIBmiTz30A,Familiar,0.0161,0.636,196552,0.805,0.0,9,0.0793,-4.593999999999999,1,0.327,92.958,4,0.908,78,3
